MEMBER;PRODUCT ID;MEMBER_PRODUCT_ID;NAME_DEFAULT;UPLOAD THIS BRAND;PRIMARY_CATEGORY_ID
MILWAUKEE;10013-0000-15631;a128X00000CYBMBQA5;Uniqlo Women's Blue Collared Dr ess sz M;Uniqlo;womens-dresses-mini
MILWAUKEE;10013-0000-18226;a128X00000CYEa5QAH;Uniqlo Women's Orange T-Shirt s z XS;Uniqlo;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-33623;a128X00000DxadVQAR;Uniqlo Zip Up Mid Length Coat M N L;Uniqlo;mens-coats-jackets-jean
SEATTLE;10012-0000-41266;a128X00000DL8u7QAD;Uniqlo Sz M Womens Activewear R unning/ Jogging Cotton/Polyester Blend Pants w/ 3 Pockets;Uniqlo;womens-activewear-leggings
SEATTLE;10012-0000-54728;a128X00000DMKH7QAP;Uniqlo Women's Hybrid Down Navy Blue Short Coat M NWT;Uniqlo;womens-coats-jackets-jean
SEATTLE;10012-0000-74372;a128X00000DNxpnQAD;Uniqlo 'Ines De La Fressange' O ff-White Oversized Down Parka WMN L;Uniqlo;womens-coats-jackets-parkas-winter
SEATTLE;10012-0000-73574;a128X00000DNvB8QAL;Uniqlo Skinny Jean Dark Blue Wa sh;Uniqlo;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-17766;a128X00000CYE0WQAX;United Colors of Benetton Men's Khaki Pants Size 50;United Colors Of Benetton;mens-bottoms-khakis-chinos
MILWAUKEE;10013-0000-3754;a128X00000CXxTCQA1;Universal Thread High-Rise Midi Shorts Size 8;Universal Thread;womens-bottoms-shorts
MILWAUKEE;10013-0000-12523;a128X00000CY7hEQAT;Universal Thread Tie-Dye Sleeve less Knit Dress Size Small;Universal Thread;womens-dresses-midi
MILWAUKEE;10013-0000-3574;a128X00000CXxDEQA1;Universal Threads Jeans Women's High Rise Skinny Size 2/26R;Universal Thread;womens-jeans-jeggings
MILWAUKEE;10013-0000-58359;a128X00000B8qs6QAB;Universal Thread Women's Blue J eans Size 8/29 S;Universal Thread;womens-jeans-wide-leg
MILWAUKEE;10013-0000-4641;a128X00000CXyWlQAL;Universal Thread Womens Ruffle Neck Sleeveless Blouse Stripe Size XS;Universal Thread;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-21533;a128X00000CYIHRQA5;Universal Thread Women's Button Up Collared Shirt Size M;Universal Thread;womens-tops-blouses-button-ups
MILWAUKEE;10013-0000-18897;a128X00000CYFNvQAP;Universal Thread Black and Whit e Striped Long Sleeve Shirt Women's Size XL;Universal Thread;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-18245;a128X00000CYEbhQAH;Universal Thread Faded Black Bu tton Blouse Womens SZ M;Universal Thread;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-3089;a128X00000CXwa2QAD;Universal Thread Goods Co. Wome n's Black Layered Flow Tank Size Small;Universal Thread;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-6802;a128X00000CY0zGQAT;Universal Thread Women's Blue & White Striped Tank top Size S;Universal Thread;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-5354;a128X00000CXzMNQA1;Universal Thread Women's Yellow Button Front Sleevelss Top Size Small;Universal Thread;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-3089;a128X00000CXwa2QAD;Universal Thread Goods Co. Wome n's Baby Blue Loose Fit T-Shirt Sz L;Universal Thread;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-6701;a128X00000CY0sZQAT;Universal Thread Wide Fit Mint Green T-Shirt Size L;Universal Thread;womens-tops-blouses-t-shirts
MILWAUKEE;10013-0000-14568;a128X00000CYA3gQAH;Urban Outfitters Women's Gold M etallic Plaid Mini Skirt Size M;Urban Outfitters;womens-bottoms-skirts
MILWAUKEE;10013-0000-3809;a128X00000CXxX4QAL;Urban Outfitters Pins & Needles Green Floral Lace Midi Dress Sz S;Urban Outfitters;womens-dresses-midi
MILWAUKEE;10013-0000-2825;a128X00000CXwGRQA1;Urban Outfitters Women's Cream One Shoulder Crop Top Sz L;Urban Outfitters;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-8430;a128X00000CY2gkQAD;Urban Romantics Women's Green P olka Dot Fitted Blouse Size L;Urban Outfitters;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-19120;a128X00000CYFehQAH;Urban Outfitters Scrunched Up C ropped Long Sleeve Size M;Urban Outfitters;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-12471;a128X00000CY7eAQAT;Urban Outfitters Women's Patter ned Long Sleeve Top Size XS;Urban Outfitters;womens-tops-blouses-long-sleeve
MILWAUKEE;10013-0000-11455;a128X00000CY6I8QAL;Urban Outfitters Floral Crop To p Size XS;Urban Outfitters;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-29223;a128X00000Dx7OcQAJ;Urban Outfitters BDG Black Twig High Rise Cropped Jeans Women's Size 26;Urban Outfitters;womens-bottoms-casual-pants
SEATTLE;10012-0000-57514;a128X00000DMaqCQAT;Urban Outfitters Black & Tan Mi di Dress WM Size M NWT;Urban Outfitters;womens-dresses-midi
SEATTLE;10012-0000-80340;a128X00000DORxbQAH;Urban Outfitters Dark Purple Cr opped Knit Sweater WM Size L NWT;Urban Outfitters;womens-sweaters-crewneck
SEATTLE;10012-0000-18708;a128X00000DSu4RQAT;Urban Outfitters Womens Pink Fl oral Sleeveless Camisole Tank Top Size  medium;Urban Outfitters;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-2592;a128X00000CXvviQAD;Valentino Emerald Green Lace Em broidered Cotton Sheath Dress Size 4 W/COA;Valentino;womens-dresses-midi
LOSANGELES;10014-0000-86832;a128X00000Dto6uQAB;Valentino Women Royal Blue Jump suit M;Valentino;womens-dresses-jumpsuits
COLORADO;10011-0000-199942;a128Z00000ZtqknQAB;Van Heusen Male Flex Dress Pant s Size 42 x 30;Van Heusen;mens-bottoms-dress-pants
COLORADO;10011-0000-30181;a128Z00000YEZAEQA5;Van Heusen Men's Long Sleeved C ollared Shirt M;Van Heusen;mens-tops-shirts-casual
MILWAUKEE;10013-0000-15965;a128X00000CYBnaQAH;Van Heusen Men's Heather Sweate r Color Blue Size XXL;Van Heusen;mens-sweaters-vest
MILWAUKEE;10013-0000-21068;a128X00000CYHjoQAH;Van Heusen Circle Print Black S hort Sleeve Button Up Size M;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21174;a128X00000CYHqpQAH;Van Heusen Gray Print Dress Shi rt Mens SZ 17.5;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21461;a128X00000CYICMQA5;Van Heusen Men's Black Striped Button-Up Size XLT;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-20780;a128X00000CYHRfQAP;Van Heusen Men's Plaid Button-U p Size M;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21702;a128X00000CYIThQAP;Van Heusen Plaid Long Sleeve Bu tton Up Size M;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21702;a128X00000CYIThQAP;Van Heusen Plaid Long Sleeve Bu tton Up Size XL;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-21709;a128X00000CYIULQA5;Van Heusen Tan Long Sleeve Butt on Up Size L;Van Heusen;mens-tops-shirts-button-ups
MILWAUKEE;10013-0000-3382;a128X00000CXwwmQAD;Van Heusen Men's Classic Fit Gr een Button Down Dress Shirt Sz 34/35;Van Heusen;mens-tops-shirts-dress-shirts
SEATTLE;10012-0000-12087;a128X00000DSTQlQAP;Van Heusen Mens Black Long Slee ve V Neck Knit Pullover Sweater Size XL;Van Heusen;mens-sweaters-vest
SEATTLE;10012-0000-69533;a128X00000DNcOfQAL;Black Suede Van's Real Skateboa rd Pro;Vans;mens-shoes
COLORADO;10011-0000-9626;a128Z00000YDmv3QAD;VANS Checkerboard Era Unisex Sn eakers Size Men's 6 Women's 7.5;Vans;mens-shoes
COLORADO;10011-0000-21877;a128Z00000YEHEjQAP;Vans Men's  Dark Gray Shoes Siz e 12;Vans;mens-shoes
COLORADO;10011-0000-16978;a128Z00000YE9DmQAL;Vans Men's Blue and Beige Sneak er Shoes Size 10.5;Vans;mens-shoes
COLORADO;10011-0000-6958;a128Z00000YDeuRQAT;Vans Men's Blue High Tops Size 8.5;Vans;mens-shoes
COLORADO;10011-0000-235020;a128Z00000a5IcRQAU;Vans Athletic  Shoes Men's size 11.5 NWT;Vans;mens-shoes-sneakers-athletic
COLORADO;10011-0000-168821;a128Z00000Zi8a0QAB;Vans Authentic Retro Stripes Sh oes Size Men's  5.5 & Women's  7;Vans;mens-shoes-sneakers-athletic
COLORADO;10011-0000-222529;a128Z00000a1ZbDQAU;Vans Dressy  Hi-Top Mens Sz 10 ;Vans;mens-shoes-sneakers-athletic
COLORADO;10011-0000-246179;a128Z00000a8H3FQAU;Vans X Nost X Curren Women's Te al Cardigan Size XL New;Vans;womens-sweaters-cardigans-zip-ups
COLORADO;10011-0000-14375;a128Z00000YE1TmQAL;Vans Off The Wall Black Unisex Glitter Lace Up  Shoes Men's Size 8.5 Women's Size 10;Vans;womens-shoes
COLORADO;10011-0000-5969;a128Z00000YDbxmQAD;Vans Unisex Sneaker Size M=6/W= 7.5;Vans;womens-shoes
COLORADO;10011-0000-2871;a128Z00000YDMfcQAH;Vans Women's Shoes Size 6.5 ;Vans;womens-shoes
COLORADO;10011-0000-8809;a128Z00000YDmDSQA1;Vans Women's White Slip On Snea kers Size 6.5;Vans;womens-shoes
COLORADO;10011-0000-11064;a128Z00000YDqYiQAL;Vans Women's Red Checkered Shoe s Size 9.5;Vans;womens-shoes-sneakers
MILWAUKEE;10013-0000-42880;a128X000009PBGrQAO;Vans Red and White Sneakers Siz e 8;Vans;mens-shoes
MILWAUKEE;10013-0000-18308;a128X00000CYEgIQAX;Vans Classic Slip On Unisex Siz e: 8.5M 10W Metallic Pink Shiny Glam Low Top Sneakers Shoes;Vans;womens-shoes
SEATTLE;10012-0000-109545;a128X00000DcIxeQAF;Vans NASA Space Voyager Shoes ;Vans;mens-shoes
SEATTLE;10012-0000-264;a128X00000DRefSQAT;Vans Red Men's Canvas Sneakers sz 8;Vans;mens-shoes
SEATTLE;10012-0000-35244;a128X00000DxmSlQAJ;Vans Sk8-Hi Jungle Camo Custom MN Sz 14;Vans;mens-shoes
SEATTLE;10012-0000-63543;a128X00000DN3eeQAD;Vans Static Comfycush MTE Grape Leaf Gum Sneakers MN Size 11.5;Vans;mens-shoes
SEATTLE;10012-0000-69803;a128X00000DNcp7QAD;Vans X Skateistan Checkerboard Slip-On Skate Shoe;Vans;mens-shoes
SEATTLE;10012-0000-1120;a128X00000DRlxxQAD;VANS Old Skool Black/White Velc ro Men's Shoe US 9.5;Vans;mens-shoes-sneakers-athletic
SEATTLE;10012-0000-104192;a128X00000EE63OQAT;Vans Ultracush Hi Top Navy Blue Suede Shoes Mens Sz 12;Vans;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-51923;a128X00000DHc3LQAT;Vans Women's Size 6 M Black Ska teboarding Fabric;Vans;womens-shoes
MILWAUKEE;10013-0000-10196;a128X00000CY4r1QAD;Venus Jean Overall Dress Size M edium;VENUS;womens-jeans-overalls
LOSANGELES;10014-0000-107296;a128X00000DuDrRQAV;Venus  Womens White Weddind Dre ss Size XS;VENUS;womens-dresses-sleeveless
MILWAUKEE;10013-0000-3256;a128X00000CXwnQQAT;Vera Wang Simply Vera Green Sil ver Sequin Sleeveless Blouse Size Small;Vera Wang;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-15258;a128X00000CYAvQQAX;Vera Wang Women's Floral Sleeve less Top Size XS;Vera Wang;womens-tops-blouses-sleeveless
MILWAUKEE;10013-0000-15268;a128X00000CYAwvQAH;Vera Wang Women's Floral Tshirt Size S;Vera Wang;womens-tops-blouses-t-shirts
SEATTLE;10012-0000-80483;a128X00000DOS8rQAH;Vera Wang Ruffle Black Chiffon Dress;Vera Wang;womens-dresses-mini
LOSANGELES;10014-0000-118192;a128X00000DuRPvQAN;Versace Snakeskin Sneaker Men's Sz 9 Black;Versace;mens-shoes-sneakers-athletic
LOSANGELES;10014-0000-115661;a128X00000DuOM0QAN;Versace Jeans Court Sneaker Wom en's Sz 40 Blue;Versace;womens-shoes-sneakers
SEATTLE;10012-0000-15919;a128X00000DSjVBQA1;Via Spiga Brown Suede Loafers S z 6;Via Spiga;womens-shoes-flats
LOSANGELES;10014-0000-1968;a128X00000DGeZDQA1;Victoria Beckham for Target Sle eveless Dress XS;Victoria Beckham;womens-dresses-sleeveless
MILWAUKEE;10013-0000-15754;a128X00000CYBWtQAP;Victoria's Secret Knockout Purp le Green Yellow VSX Sport Leggings Size L;Victoria's Secret;womens-activewear-leggings
MILWAUKEE;10013-0000-3402;a128X00000CXwyJQAT;Vigoss Blue Tattered Skinny Jea n Women's SZ 28x27;Vigoss;womens-jeans-straight-boyfriend
SEATTLE;10012-0000-95069;a128X00000EDhUZQA1;Vince Navy Cotton S/S Button UP Shirt MN S;Vince;mens-tops-shirts-button-ups
SEATTLE;10012-0000-31434;a128X00000DxNVrQAN;Vince S/S Shirt MN XL ;Vince;mens-tops-shirts-dress-shirts
SEATTLE;10012-0000-70638;a128X00000DNfGQQA1;VINCE Austin Suede Sneakers Gra y;Vince;mens-shoes
SEATTLE;10012-0000-69843;a128X00000DNcsmQAD;Vince Raw Edge Suede Sneaker ;Vince;mens-shoes
SEATTLE;10012-0000-111588;a128X00000DcdsWQAR;Vince Ivory Casual Pants In Siz e Small;Vince;womens-bottoms-casual-pants
SEATTLE;10012-0000-54381;a128X00000DMJG9QAP;Vince Black Stretch Trousers WM N Sz S;Vince;womens-bottoms-dress-pants
SEATTLE;10012-0000-54318;a128X00000DMJ2aQAH;Vince Dark Navy/Purple Pinstrip e Pants WMN Sz 4;Vince;womens-bottoms-dress-pants
SEATTLE;10012-0000-73618;a128X00000DNvFEQA1;Vince Slim Taper Slacks ;Vince;womens-bottoms-dress-pants
SEATTLE;10012-0000-110821;a128X00000DcaWYQAZ;Vince Womens Size 4 Cotton Trou sers Pants Gray;Vince;womens-bottoms-dress-pants
SEATTLE;10012-0000-90199;a128X00000EDSgEQAX;Vince Gray Size XS Cashmere But ton-up Sweater;Vince;womens-sweaters-collared
SEATTLE;10012-0000-9566;a128X00000DSKA4QAP;Vince Womens Brown Collared Lon g Sleeve Knitted Cardigan Sweater Size Medium;Vince;womens-sweaters-collared
SEATTLE;10012-0000-95855;a128X00000EDjp7QAD;Vince Navy Grey White V-Neck Ab stract Blouse WM M;Vince;womens-tops-blouses-long-sleeve
COLORADO;10011-0000-12017;a128Z00000YDuGZQA1;Vince Camuto Women's Long Sleev eless Evening Gown Size 4;Vince Camuto;womens-dresses-sleeveless
COLORADO;10011-0000-14263;a128Z00000YE19dQAD;Vince Camuto Leopard Print Shoe s Women's Size 7;Vince Camuto;womens-shoes
COLORADO;10011-0000-8522;a128Z00000YDlVvQAL;Vince Camuto Women's Black Tape red Heels;Vince Camuto;womens-shoes-heels
COLORADO;10011-0000-18218;a128Z00000YEAx6QAH;Vince Camuto Heeled Sandals Wom en's Size 7.5;Vince Camuto;womens-shoes-sandals
COLORADO;10011-0000-10120;a128Z00000YDnJ5QAL;Vince Camuto Women's Sandal Sho es Size 8.5 M;Vince Camuto;womens-shoes-sandals
MILWAUKEE;10013-0000-17685;a128X00000CYDtLQAX;Vince Camuto Women’s Zip Front Off White Hooded Jacket;Vince Camuto;womens-coats-jackets-fleece-nylon
MILWAUKEE;10013-0000-12840;a128X00000CY83yQAD;Vince Camuto Women's Blue Floor Length Dress Size XL NWT;Vince Camuto;womens-dresses-sleeveless
MILWAUKEE;10013-0000-8234;a128X00000CY2UFQA1;Vince Camuto Women's Sea Foam G reen Sheer Blouse No Size Tag;Vince Camuto;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-16975;a128X00000CYD1iQAH;Vince Camuto Womens Toe Post St rappy Square Toe Heels - Pink Size 7M;Vince Camuto;womens-shoes-heels
SEATTLE;10012-0000-60716;a128X00000DMojoQAD;Vince Camuto Women's 18W Stretc h Black Pant Slack;Vince Camuto;womens-bottoms-casual-pants
SEATTLE;10012-0000-34555;a128X00000DxiRTQAZ;Vince Camuto Women's Paisley Sp ice Knit Pants Medium;Vince Camuto;womens-bottoms-casual-pants
SEATTLE;10012-0000-60778;a128X00000DMovkQAD;Vince Camuto Women's XL Stretch Black Pant Slack;Vince Camuto;womens-bottoms-casual-pants
SEATTLE;10012-0000-92261;a128X00000EDYTJQA5;Vince Camuto Black Business Pan t;Vince Camuto;womens-bottoms-dress-pants
SEATTLE;10012-0000-73411;a128X00000DNuywQAD;Vince Camuto Black Dress Pant ;Vince Camuto;womens-bottoms-dress-pants
SEATTLE;10012-0000-54290;a128X00000DMJ25QAH;Vince Camuto Black Straight-Leg Trousers WMN Sz 8;Vince Camuto;womens-bottoms-dress-pants
SEATTLE;10012-0000-44476;a128X00000DLTLcQAP;Vince Camuto Dress Pant Black, Size 12;Vince Camuto;womens-bottoms-dress-pants
SEATTLE;10012-0000-60848;a128X00000DMp4DQAT;Vince Camuto Women's Polyester Size 16P Stretch Gray Dress Pant;Vince Camuto;womens-bottoms-dress-pants
SEATTLE;10012-0000-44618;a128X00000DLTdAQAX;Vince Camuto Blue Jacquard Shif t Dress WMN Sz 6;Vince Camuto;womens-dresses-long-sleeve
SEATTLE;10012-0000-108055;a128X00000DcGNZQA3;Vince Camuto Sleeveless A Line Dress Sz 4;Vince Camuto;womens-dresses-long-sleeve
SEATTLE;10012-0000-18673;a128X00000DSu13QAD;Vince Camuto Womens Black Print ed Sleeveless Crew Neck Midi Dress Size Small;Vince Camuto;womens-dresses-midi
SEATTLE;10012-0000-37277;a128X00000Dy3VpQAJ;Vince Camuto Women's Dress Size 2;Vince Camuto;womens-dresses-midi
SEATTLE;10012-0000-95696;a128X00000EDjTBQA1;Vince Camuto Cream Cable Knit ;Vince Camuto;womens-sweaters-crewneck
SEATTLE;10012-0000-73810;a128X00000DNvYqQAL;Vince Camuto Gray Striped Terry Cowl Neck Long Sleeve Knit Dress Size 4P NWT;Vince Camuto;womens-sweaters-turtleneck
SEATTLE;10012-0000-88343;a128X00000EDLIBQA5;Vince Camuto Metallic Knit Swea ter;Vince Camuto;womens-sweaters-v-neck
SEATTLE;10012-0000-95866;a128X00000EDjqKQAT;Vince Camuto Black Mock Neck Sl eeveless Blouse WM S;Vince Camuto;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-53224;a128X00000DMEnSQAX;Vince Camuto Black See-Through Top WMN Sz S;Vince Camuto;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-112507;a128X00000Dch1nQAB;Vince Camuto Bland & White Slee veless Top Size Medium;Vince Camuto;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-110204;a128X00000DcUvtQAF;Vince Camuto Pink Stripe Asymme trical Hem;Vince Camuto;womens-tops-blouses-sleeveless
SEATTLE;10012-0000-1147;a128X00000DRm5wQAD;Vince Camuto Catyna Wine Velvet Strappy Platform Sandals sz 8;Vince Camuto;womens-shoes
SEATTLE;10012-0000-6409;a128X00000DS5OHQA1;Vince Camuto Gold Snake Print L eather High Heels Womens Size 7.5;Vince Camuto;womens-shoes-heels
SEATTLE;10012-0000-16079;a128X00000DSjv9QAD;Vince Camuto Kestal Black Suede Ankle Strap Heels Size 6.5;Vince Camuto;womens-shoes-heels
LOSANGELES;10014-0000-135467;a128X00000E31ttQAB;Vince Camuto Snake Skin Print H eels Women Size 8.5;Vince Camuto;womens-shoes-heels
SEATTLE;10012-0000-3321;a128X00000DRsTSQA1;Vinci Black 100% Acrylic Full Z ip Sweater Jacket Men's Large;Vinci;mens-coats-jackets-fleece-nylon
MILWAUKEE;10013-0000-18831;a128X00000CYFINQA5;Vineyard Vines Short Sleeve Red Polo Shirt Stars Stripe Collar Detail Size M;Vineyard Vines;mens-tops-shirts-polo
SEATTLE;10012-0000-60733;a128X00000DMomYQAT;Vineyard Vines Women's Cotton S ize 2 Hot Pink Jean;Vineyard Vines;womens-bottoms-casual-pants
SEATTLE;10012-0000-35525;a128X00000DxoFrQAJ;Vionic MEN'S CLASSIC WALKER Siz e 8.5;Vionic;mens-shoes
MILWAUKEE;10013-0000-4594;a128X00000CXyTcQAL;Volcom Miss Mod Black White Pol ka Dot Women's Shorts Size 3 New With Tag;Volcom;womens-bottoms-shorts
MILWAUKEE;10013-0000-14857;a128X00000CYAR4QAP;Volcom Long Sleeve Dress Size X S Women's;Volcom;womens-dresses-long-sleeve
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Women’s Cowl Neck High-Low Tunic Sweater Size M;White House Black Market;womens-sweaters-turtleneck
COLORADO;10011-0000-39916;a128Z00000YEuC5QAL;White House Black Market Womens Black Sleeveless Round Neck Tank Top Size Small;White House Black Market;womens-tops-blouses-sleeveless
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Green Heels Size 7.5M;White House Black Market;womens-shoes-heels
MILWAUKEE;10013-0000-2740;a128X00000CXw8rQAD;White House Black Market Black Lenin Pants - Women | Color: Black | Size: 12;White House Black Market;womens-bottoms-casual-pants
COLORADO;10011-0000-39916;a128Z00000YEuC5QAL;White House Black Market Womens Black Slim Pants Size 12R;White House Black Market;womens-bottoms-dress-pants
MILWAUKEE;10013-0000-20499;a128X00000CYH5oQAH;White House/ Black Market Women 's Black Leggings Size Small;White House Black Market;womens-bottoms-leggings
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Layer Dress Size L New;White House Black Market;womens-dresses-long-sleeve
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Black Square Neck Cocktail Dress Size 6;White House Black Market;womens-dresses-midi
MILWAUKEE;10013-0000-6158;a128X00000CY0GuQAL;White House Black Market Little Black Dress Silver Accent Buckle Size 00;White House Black Market;womens-dresses-mini
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s 3/4 Sleeve Black And White Lined Dress Size M;White House Black Market;womens-dresses-mini
MILWAUKEE;10013-0000-6257;a128X00000CY0OUQA1;White House Black Market  Flora l Dress Size 4;White House Black Market;womens-dresses-sleeveless
MILWAUKEE;10013-0000-2740;a128X00000CXw8rQAD;White House Black Market Black Ruffle Dress Women's Size 0;White House Black Market;womens-dresses-sleeveless
MILWAUKEE;10013-0000-2740;a128X00000CXw8rQAD;White House Black Market Black Tiered Sleeveless Dress Women's Size 2;White House Black Market;womens-dresses-sleeveless
MILWAUKEE;10013-0000-2740;a128X00000CXw8rQAD;White House Black Market Black White Polka Dot Sleeveless Dress SZ 2;White House Black Market;womens-dresses-sleeveless
MILWAUKEE;10013-0000-3169;a128X00000CXwfDQAT;White House Black Market Cap Sl eeve Shirt Dress Size 00;White House Black Market;womens-dresses-sleeveless
MILWAUKEE;10013-0000-61623;a128X00000B8uxeQAB;White House Black Market White & Black Floral Lace Sleeveless Dress Women's Size 14;White House Black Market;womens-dresses-sleeveless
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Tan Soft Denim Skinny Jeans Sz 8;White House Black Market;womens-jeans-straight-boyfriend
MILWAUKEE;10013-0000-2740;a128X00000CXw8rQAD;White House Black Market Black Jean Pants Size 4;White House Black Market;womens-jeans-wide-leg
MILWAUKEE;10013-0000-54955;a128X00000B8mRfQAJ;White House Black Market Ivory and Black Cardigan Size Medium;White House Black Market;womens-sweaters-cardigans-zip-ups
MILWAUKEE;10013-0000-13593;a128X00000CY8yCQAT;White House Black Market Off Sh oulder Black White Sweater Size M;White House Black Market;womens-sweaters-crewneck
COLORADO;10011-0000-802;a128Z00000YDERYQA5;White House Black Market Women' s Lined Gray Turtleneck Sweater Size S;White House Black Market;womens-sweaters-turtleneck
MILWAUKEE;10013-0000-17110;a128X00000CYDBxQAP;White House Black Market Open W eave Dolman Sweater Size S;White House Black Market;womens-sweaters-v-neck
MILWAUKEE;10013-0000-61623;a128X00000B8uxeQAB;White House Black Market White Floral Sheer V Neck Blouse Size XS;White House Black Market;womens-tops-blouses-blouses
MILWAUKEE;10013-0000-61623;a128X00000B8uxeQAB;White House Black Market White Layered Sleeve Shirt Women's Size XS;White House Black Market;womens-tops-blouses-blouses
